{'r_arm': 87.36045672369957},{'l_arm': 100.80188795929257},{'r_leg': 11.559904074836604},{'l_leg': 14.728020394947077},{'r_shoulder': 131.0147921562547},{'l_shoulder': 122.29426670079029},{'r_hip': 26.379168883464498},{'l_hip': 26.047608978468983},front
{'r_arm': 94.40758226350687},{'l_arm': 105.35431315831234},{'r_leg': 11.606940376755597},{'l_leg': 14.422438818345972},{'r_shoulder': 138.7894296827186},{'l_shoulder': 130.7675395233149},{'r_hip': 23.16764712156031},{'l_hip': 21.590277465466656},front
{'r_arm': 105.2421108279602},{'l_arm': 119.13596876515116},{'r_leg': 11.432068591453406},{'l_leg': 13.673993076476506},{'r_shoulder': 144.75193229396174},{'l_shoulder': 140.03036621899196},{'r_hip': 20.7451993683784},{'l_hip': 18.571627897464992},front
{'r_arm': 108.6757727144325},{'l_arm': 122.84682062609157},{'r_leg': 11.689553904164974},{'l_leg': 13.972875209194749},{'r_shoulder': 147.0000157023861},{'l_shoulder': 142.17420696722465},{'r_hip': 19.47212550691997},{'l_hip': 18.16998322269544},front
{'r_arm': 114.94037762799577},{'l_arm': 122.96246312482506},{'r_leg': 13.572148893630084},{'l_leg': 15.190440420188368},{'r_shoulder': 151.07676060823115},{'l_shoulder': 144.65824352124457},{'r_hip': 18.22928873660781},{'l_hip': 17.583425049501503},front
{'r_arm': 119.4989062310577},{'l_arm': 128.77939559309436},{'r_leg': 14.706846245175578},{'l_leg': 15.618547426326096},{'r_shoulder': 150.52146916070043},{'l_shoulder': 145.2264029628466},{'r_hip': 19.124487493035552},{'l_hip': 20.06610211462795},front
{'r_arm': 110.1373049512909},{'l_arm': 124.2501740290325},{'r_leg': 14.900600012193621},{'l_leg': 16.40524592892506},{'r_shoulder': 149.87234477329633},{'l_shoulder': 143.3144114013981},{'r_hip': 22.639371220133146},{'l_hip': 24.61847347449364},front
{'r_arm': 111.41090860870486},{'l_arm': 122.99964071572593},{'r_leg': 16.22325505957679},{'l_leg': 17.25367650372408},{'r_shoulder': 148.63663853100434},{'l_shoulder': 140.72892309605916},{'r_hip': 24.810513123656882},{'l_hip': 26.66708015744875},front
{'r_arm': 122.36826422539274},{'l_arm': 129.78986145630338},{'r_leg': 17.885965917404302},{'l_leg': 17.85216053587918},{'r_shoulder': 140.795995053132},{'l_shoulder': 136.24265251292047},{'r_hip': 32.59214549438232},{'l_hip': 32.93163456386606},front
{'r_arm': 105.0657798490388},{'l_arm': 115.06056465134418},{'r_leg': 21.222961991789806},{'l_leg': 21.76212539067923},{'r_shoulder': 118.14262966167985},{'l_shoulder': 105.69796437512974},{'r_hip': 51.65886200342893},{'l_hip': 55.29420412716478},front
{'r_arm': 105.73498235824869},{'l_arm': 104.93363171904643},{'r_leg': 23.241217530509616},{'l_leg': 24.246655804161644},{'r_shoulder': 93.90345191652911},{'l_shoulder': 80.64503570784102},{'r_hip': 80.51302222298959},{'l_hip': 80.13564443665817},front
{'r_arm': 113.39808253537045},{'l_arm': 106.04060276068078},{'r_leg': 25.74636736441221},{'l_leg': 24.938506553857238},{'r_shoulder': 96.88667642186837},{'l_shoulder': 84.18506988937662},{'r_hip': 80.85941075325955},{'l_hip': 76.21858612952676},front
{'r_arm': 113.94397465522981},{'l_arm': 115.59356452643537},{'r_leg': 33.95170319993444},{'l_leg': 29.61499863412136},{'r_shoulder': 86.91939254577674},{'l_shoulder': 75.72900168586118},{'r_hip': 99.31986543768089},{'l_hip': 95.5014243228196},front
{'r_arm': 116.57915604353009},{'l_arm': 119.85783370792453},{'r_leg': 41.96643595752607},{'l_leg': 32.29273654217426},{'r_shoulder': 90.98393028037708},{'l_shoulder': 84.05827381392227},{'r_hip': 104.29047347546683},{'l_hip': 94.24241141832013},front
{'r_arm': 113.42507453978423},{'l_arm': 120.15946866766213},{'r_leg': 49.61181238378117},{'l_leg': 34.10111026839478},{'r_shoulder': 88.49185733858823},{'l_shoulder': 81.78952779107885},{'r_hip': 113.22886343890646},{'l_hip': 98.42287122612532},front
{'r_arm': 119.41050458077056},{'l_arm': 122.31706950254215},{'r_leg': 56.706174468127266},{'l_leg': 35.0619149146406},{'r_shoulder': 85.60229751525142},{'l_shoulder': 83.08581219805072},{'r_hip': 124.88970224983213},{'l_hip': 101.3478875031283},front
{'r_arm': 119.08886167172159},{'l_arm': 115.28816137304142},{'r_leg': 90.37720820302917},{'l_leg': 43.000204377650896},{'r_shoulder': 92.38538562117286},{'l_shoulder': 86.90445193704649},{'r_hip': 148.47308389715036},{'l_hip': 103.64299060822246},front
{'r_arm': 115.43647193192288},{'l_arm': 96.2046378560039},{'r_leg': 105.26910967920652},{'l_leg': 45.08302094162768},{'r_shoulder': 94.94980460427993},{'l_shoulder': 82.28159443512159},{'r_hip': 156.61650218935486},{'l_hip': 100.5433897537212},front
{'r_arm': 112.29973180181659},{'l_arm': 107.06051084304165},{'r_leg': 114.30826423176704},{'l_leg': 44.98502038772088},{'r_shoulder': 96.01955418537875},{'l_shoulder': 89.77614895101284},{'r_hip': 160.34851246783728},{'l_hip': 98.34983786892224},front
{'r_arm': 108.57502296274615},{'l_arm': 105.22510633874933},{'r_leg': 110.33271957342508},{'l_leg': 47.13584221199912},{'r_shoulder': 93.77846641143289},{'l_shoulder': 88.13445547356122},{'r_hip': 161.16706002688517},{'l_hip': 101.35060845768615},front
{'r_arm': 91.23522474068874},{'l_arm': 110.84526012501915},{'r_leg': 99.60859432665467},{'l_leg': 54.023726607382535},{'r_shoulder': 90.5822517164653},{'l_shoulder': 85.64396244285184},{'r_hip': 158.06537628896137},{'l_hip': 111.83197417094776},front
{'r_arm': 91.59948032217369},{'l_arm': 110.21829861128195},{'r_leg': 109.68517171224798},{'l_leg': 55.46583295393452},{'r_shoulder': 92.45901975305476},{'l_shoulder': 88.85108242392525},{'r_hip': 163.04888157387802},{'l_hip': 110.87245001088225},front
{'r_arm': 96.11508413187549},{'l_arm': 109.97463810727947},{'r_leg': 102.53271266160706},{'l_leg': 54.75785841386224},{'r_shoulder': 92.16202556138863},{'l_shoulder': 87.19274261648415},{'r_hip': 159.80196424016648},{'l_hip': 110.86041139987434},front
{'r_arm': 88.44390831286707},{'l_arm': 108.29658054321902},{'r_leg': 113.87089079948761},{'l_leg': 61.37393418207131},{'r_shoulder': 92.61076485032254},{'l_shoulder': 85.91053944446455},{'r_hip': 166.61868751816232},{'l_hip': 116.82908047838485},front
{'r_arm': 115.01522737689479},{'l_arm': 123.97089817618422},{'r_leg': 134.05343065974614},{'l_leg': 66.60669462916319},{'r_shoulder': 99.10320613125245},{'l_shoulder': 96.21423747304671},{'r_hip': 164.24063546935142},{'l_hip': 117.97574698738612},front
{'r_arm': 111.02424074508626},{'l_arm': 122.00680451209834},{'r_leg': 137.72247171587088},{'l_leg': 73.63841849128693},{'r_shoulder': 100.25632039832396},{'l_shoulder': 98.68033530656814},{'r_hip': 162.88539562985227},{'l_hip': 122.79935367004393},front
{'r_arm': 117.24949726561383},{'l_arm': 125.04063548875169},{'r_leg': 143.33418507485592},{'l_leg': 76.96392765520707},{'r_shoulder': 102.59964753441342},{'l_shoulder': 103.16733825122927},{'r_hip': 158.9320839870862},{'l_hip': 123.76401357747372},front
{'r_arm': 117.16452544910533},{'l_arm': 126.37970503713066},{'r_leg': 140.83446322525344},{'l_leg': 70.75386850805741},{'r_shoulder': 102.73982882341687},{'l_shoulder': 103.80557979889811},{'r_hip': 161.020530514287},{'l_hip': 118.32689447921652},front
{'r_arm': 113.04479703605185},{'l_arm': 122.72486508942447},{'r_leg': 140.6208495849613},{'l_leg': 81.87282915761031},{'r_shoulder': 102.31685323567945},{'l_shoulder': 101.6207570651707},{'r_hip': 161.84019613651483},{'l_hip': 129.2338876446633},front
{'r_arm': 112.67590553825025},{'l_arm': 123.48806512145835},{'r_leg': 138.59391392104774},{'l_leg': 76.9972877660207},{'r_shoulder': 102.03282676217277},{'l_shoulder': 101.04918364339817},{'r_hip': 163.3564313567285},{'l_hip': 125.94385244092281},front
{'r_arm': 107.50998085287334},{'l_arm': 123.07361071053907},{'r_leg': 136.18972092426216},{'l_leg': 73.93688186110234},{'r_shoulder': 100.62787429972065},{'l_shoulder': 99.68485499809168},{'r_hip': 164.49913565246982},{'l_hip': 125.13764869596253},front
{'r_arm': 104.42040969152256},{'l_arm': 120.64532335055279},{'r_leg': 134.91222668238083},{'l_leg': 70.74749492859048},{'r_shoulder': 97.90317192365963},{'l_shoulder': 98.00853671875545},{'r_hip': 163.709570187104},{'l_hip': 123.50277382585018},front
{'r_arm': 97.49748069499499},{'l_arm': 113.91627161562364},{'r_leg': 133.65140445432547},{'l_leg': 70.63622019334234},{'r_shoulder': 95.00436146083986},{'l_shoulder': 95.20111453971225},{'r_hip': 163.61531545918714},{'l_hip': 123.91166726527756},front
{'r_arm': 94.71927468025102},{'l_arm': 109.98283552402475},{'r_leg': 133.0329484997726},{'l_leg': 70.20983020019712},{'r_shoulder': 93.28669533818181},{'l_shoulder': 92.61580327278531},{'r_hip': 163.85326340308305},{'l_hip': 123.8629781330314},front
